"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"14:34:24.0024282","EXCEL.EXE","7364","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows Defender","SUCCESS","Index: 11, Type: REG_DWORD"
"14:34:24.0024559","EXCEL.EXE","7364","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows Defender","SUCCESS","Index: 11, Type: REG_DWORD"
"14:34:24.0024985","EXCEL.EXE","7364","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows Defender","SUCCESS","Index: 12, Type: REG_SZ"
"14:34:24.0025367","EXCEL.EXE","7364","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows Defender","SUCCESS","Index: 12, Type: REG_SZ"
"14:34:24.0025693","EXCEL.EXE","7364","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows Defender","SUCCESS","Index: 13, Type: REG_DWORD"
"14:34:24.0026024","EXCEL.EXE","7364","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows Defender","SUCCESS","Index: 13, Type: REG_DWORD"
"14:34:24.0026367","EXCEL.EXE","7364","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows Defender","NO MORE ENTRIES","Index: 14, Length: 64"
"14:34:24.0027160","EXCEL.EXE","7364","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows Defender","SUCCESS",""
"14:34:24.0027867","EXCEL.EXE","7364","RegQueryKey","HKLM","BUFFER TOO SMALL","Query: Name, Length: 0"
"14:34:24.0028225","EXCEL.EXE","7364","RegQueryKey","HKLM","SUCCESS","Query: Name"
"14:34:24.0028594","EXCEL.EXE","7364","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"14:34:24.0029068","EXCEL.EXE","7364","RegQueryKey","HKLM","BUFFER TOO SMALL","Query: Name, Length: 0"
"14:34:24.0030064","EXCEL.EXE","7364","RegQueryKey","HKLM","SUCCESS","Query: Name"
"14:34:24.0031052","EXCEL.EXE","7364","RegQueryKey","HKLM","BUFFER TOO SMALL","Query: Name, Length: 0"
"14:34:24.0031512","EXCEL.EXE","7364","RegQueryKey","HKLM","SUCCESS","Query: Name"
"14:34:24.0032276","EXCEL.EXE","7364","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows Defender","SUCCESS","Desired Access: Query Value"
"14:34:24.0033242","EXCEL.EXE","7364","RegQueryKey","HKLM\SOFTWARE\Microsoft\Windows Defender","SUCCESS","Query: Cached, SubKeys: 16, Values: 14"
"14:34:24.0033738","EXCEL.EXE","7364","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows Defender","BUFFER TOO SMALL","Index: 0, Length: 0"
"14:34:24.0034082","EXCEL.EXE","7364","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows Defender","SUCCESS","Index: 0, Type: REG_SZ"
"14:34:24.0034462","EXCEL.EXE","7364","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows Defender","SUCCESS","Index: 0, Type: REG_SZ"
"14:34:24.0034797","EXCEL.EXE","7364","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows Defender","SUCCESS","Index: 1, Type: REG_EXPAND_SZ"
"14:34:24.0035123","EXCEL.EXE","7364","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows Defender","SUCCESS","Index: 1, Type: REG_EXPAND_SZ"
"14:34:24.0035531","EXCEL.EXE","7364","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows Defender","BUFFER OVERFLOW","Index: 2, Length: 48"
"14:34:24.0035855","EXCEL.EXE","7364","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows Defender","SUCCESS","Index: 2, Type: REG_EXPAND_SZ"
"14:34:24.0036188","EXCEL.EXE","7364","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows Defender","SUCCESS","Index: 2, Type: REG_EXPAND_SZ"
"14:34:24.0036567","EXCEL.EXE","7364","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows Defender","SUCCESS","Index: 3, Type: REG_EXPAND_SZ"
"14:34:24.0037004","EXCEL.EXE","7364","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows Defender","SUCCESS","Index: 3, Type: REG_EXPAND_SZ"
"14:34:24.0037349","EXCEL.EXE","7364","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows Defender","SUCCESS","Index: 4, Type: REG_DWORD"
"14:34:24.0037725","EXCEL.EXE","7364","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows Defender","SUCCESS","Index: 4, Type: REG_DWORD"
"14:34:24.0038202","EXCEL.EXE","7364","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows Defender","SUCCESS","Index: 5, Type: REG_SZ"
"14:34:24.0038545","EXCEL.EXE","7364","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows Defender","SUCCESS","Index: 5, Type: REG_SZ"
"14:34:24.0038895","EXCEL.EXE","7364","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows Defender","BUFFER OVERFLOW","Index: 6, Length: 52"
"14:34:24.0039253","EXCEL.EXE","7364","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows Defender","SUCCESS","Index: 6, Type: REG_DWORD"
"14:34:24.0040112","EXCEL.EXE","7364","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows Defender","SUCCESS","Index: 6, Type: REG_DWORD"
"14:34:24.0040443","EXCEL.EXE","7364","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows Defender","SUCCESS","Index: 7, Type: REG_DWORD"
"14:34:24.0040788","EXCEL.EXE","7364","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows Defender","SUCCESS","Index: 7, Type: REG_DWORD"
"14:34:24.0041078","EXCEL.EXE","7364","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows Defender","SUCCESS","Index: 8, Type: REG_BINARY"
"14:34:24.0041358","EXCEL.EXE","7364","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows Defender","SUCCESS","Index: 8, Type: REG_BINARY"
"14:34:24.0041728","EXCEL.EXE","7364","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows Defender","SUCCESS","Index: 9, Type: REG_BINARY"
"14:34:24.0042067","EXCEL.EXE","7364","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows Defender","SUCCESS","Index: 9, Type: REG_BINARY"
"14:34:24.0042380","EXCEL.EXE","7364","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows Defender","SUCCESS","Index: 10, Type: REG_DWORD"
"14:34:24.0042779","EXCEL.EXE","7364","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows Defender","SUCCESS","Index: 10, Type: REG_DWORD"
"14:34:24.0043078","EXCEL.EXE","7364","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows Defender","SUCCESS","Index: 11, Type: REG_DWORD"
"14:34:24.0043376","EXCEL.EXE","7364","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows Defender","SUCCESS","Index: 11, Type: REG_DWORD"
"14:34:24.0043661","EXCEL.EXE","7364","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows Defender","SUCCESS","Index: 12, Type: REG_SZ"
"14:34:24.0043942","EXCEL.EXE","7364","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows Defender","SUCCESS","Index: 12, Type: REG_SZ"
"14:34:24.0044221","EXCEL.EXE","7364","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows Defender","SUCCESS","Index: 13, Type: REG_DWORD"
"14:34:24.0044537","EXCEL.EXE","7364","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows Defender","SUCCESS","Index: 13, Type: REG_DWORD"
"14:34:24.0044947","EXCEL.EXE","7364","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows Defender","NO MORE ENTRIES","Index: 14, Length: 64"
"14:34:24.0045761","EXCEL.EXE","7364","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows Defender","SUCCESS",""
"14:34:24.0046456","EXCEL.EXE","7364","RegQueryKey","HKLM","BUFFER TOO SMALL","Query: Name, Length: 0"
"14:34:24.0046812","EXCEL.EXE","7364","RegQueryKey","HKLM","SUCCESS","Query: Name"
"14:34:24.0047129","EXCEL.EXE","7364","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"14:34:24.0047511","EXCEL.EXE","7364","RegQueryKey","HKLM","BUFFER TOO SMALL","Query: Name, Length: 0"
"14:34:24.0047826","EXCEL.EXE","7364","RegQueryKey","HKLM","SUCCESS","Query: Name"
"14:34:24.0048162","EXCEL.EXE","7364","RegQueryKey","HKLM","BUFFER TOO SMALL","Query: Name, Length: 0"
"14:34:24.0048434","EXCEL.EXE","7364","RegQueryKey","HKLM","SUCCESS","Query: Name"
"14:34:24.0049111","EXCEL.EXE","7364","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows Defender\Real-Time Protection","SUCCESS","Desired Access: Query Value"
"14:34:24.0050013","EXCEL.EXE","7364","RegQueryKey","HKLM\SOFTWARE\Microsoft\Windows Defender\Real-Time Protection","SUCCESS","Query: Cached, SubKeys: 0, Values: 1"
"14:34:24.0050496","EXCEL.EXE","7364","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows Defender\Real-Time Protection","BUFFER TOO SMALL","Index: 0, Length: 0"
"14:34:24.0050883","EXCEL.EXE","7364","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows Defender\Real-Time Protection","SUCCESS","Index: 0, Type: REG_DWORD"
"14:34:24.0051205","EXCEL.EXE","7364","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows Defender\Real-Time Protection","SUCCESS","Index: 0, Type: REG_DWORD"
"14:34:24.0051487","EXCEL.EXE","7364","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows Defender\Real-Time Protection","NO MORE ENTRIES","Index: 1, Length: 34"
"14:34:24.0052074","EXCEL.EXE","7364","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows Defender\Real-Time Protection","SUCCESS",""
"14:34:24.0052587","EXCEL.EXE","7364","RegQueryKey","HKLM","BUFFER TOO SMALL","Query: Name, Length: 0"
"14:34:24.0052930","EXCEL.EXE","7364","RegQueryKey","HKLM","SUCCESS","Query: Name"
"14:34:24.0053266","EXCEL.EXE","7364","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"14:34:24.0053589","EXCEL.EXE","7364","RegQueryKey","HKLM","BUFFER TOO SMALL","Query: Name, Length: 0"
"14:34:24.0053873","EXCEL.EXE","7364","RegQueryKey","HKLM","SUCCESS","Query: Name"
"14:34:24.0054183","EXCEL.EXE","7364","RegQueryKey","HKLM","BUFFER TOO SMALL","Query: Name, Length: 0"
"14:34:24.0054452","EXCEL.EXE","7364","RegQueryKey","HKLM","SUCCESS","Query: Name"
"14:34:24.0055107","EXCEL.EXE","7364","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows Defender","SUCCESS","Desired Access: Query Value"
"14:34:24.0055800","EXCEL.EXE","7364","RegQueryKey","HKLM\SOFTWARE\Microsoft\Windows Defender","SUCCESS","Query: Cached, SubKeys: 16, Values: 14"
"14:34:24.0056204","EXCEL.EXE","7364","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows Defender","BUFFER TOO SMALL","Index: 0, Length: 0"
"14:34:24.0056521","EXCEL.EXE","7364","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows Defender","SUCCESS","Index: 0, Type: REG_SZ"
"14:34:24.0056823","EXCEL.EXE","7364","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows Defender","SUCCESS","Index: 0, Type: REG_SZ"
"14:34:24.0057103","EXCEL.EXE","7364","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows Defender","SUCCESS","Index: 1, Type: REG_EXPAND_SZ"
"14:34:24.0057383","EXCEL.EXE","7364","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows Defender","SUCCESS","Index: 1, Type: REG_EXPAND_SZ"
"14:34:24.0057699","EXCEL.EXE","7364","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows Defender","BUFFER OVERFLOW","Index: 2, Length: 48"
"14:34:24.0058015","EXCEL.EXE","7364","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows Defender","SUCCESS","Index: 2, Type: REG_EXPAND_SZ"
"14:34:24.0058332","EXCEL.EXE","7364","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows Defender","SUCCESS","Index: 2, Type: REG_EXPAND_SZ"
"14:34:24.0058626","EXCEL.EXE","7364","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows Defender","SUCCESS","Index: 3, Type: REG_EXPAND_SZ"
"14:34:24.0058908","EXCEL.EXE","7364","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows Defender","SUCCESS","Index: 3, Type: REG_EXPAND_SZ"
"14:34:24.0059233","EXCEL.EXE","7364","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows Defender","SUCCESS","Index: 4, Type: REG_DWORD"
"14:34:24.0059516","EXCEL.EXE","7364","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows Defender","SUCCESS","Index: 4, Type: REG_DWORD"
"14:34:24.0059899","EXCEL.EXE","7364","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows Defender","SUCCESS","Index: 5, Type: REG_SZ"
"14:34:24.0060226","EXCEL.EXE","7364","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows Defender","SUCCESS","Index: 5, Type: REG_SZ"
"14:34:24.0060524","EXCEL.EXE","7364","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows Defender","BUFFER OVERFLOW","Index: 6, Length: 52"
"14:34:24.0060816","EXCEL.EXE","7364","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows Defender","SUCCESS","Index: 6, Type: REG_DWORD"
"14:34:24.0061117","EXCEL.EXE","7364","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows Defender","SUCCESS","Index: 6, Type: REG_DWORD"
"14:34:24.0061394","EXCEL.EXE","7364","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows Defender","SUCCESS","Index: 7, Type: REG_DWORD"
"14:34:24.0061673","EXCEL.EXE","7364","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows Defender","SUCCESS","Index: 7, Type: REG_DWORD"
"14:34:24.0061947","EXCEL.EXE","7364","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows Defender","SUCCESS","Index: 8, Type: REG_BINARY"
"14:34:24.0062267","EXCEL.EXE","7364","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows Defender","SUCCESS","Index: 8, Type: REG_BINARY"
"14:34:24.0062576","EXCEL.EXE","7364","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows Defender","SUCCESS","Index: 9, Type: REG_BINARY"
"14:34:24.0062878","EXCEL.EXE","7364","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows Defender","SUCCESS","Index: 9, Type: REG_BINARY"
"14:34:24.0063173","EXCEL.EXE","7364","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows Defender","SUCCESS","Index: 10, Type: REG_DWORD"
"14:34:24.0063456","EXCEL.EXE","7364","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows Defender","SUCCESS","Index: 10, Type: REG_DWORD"
"14:34:24.0063732","EXCEL.EXE","7364","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows Defender","SUCCESS","Index: 11, Type: REG_DWORD"
"14:34:24.0064008","EXCEL.EXE","7364","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows Defender","SUCCESS","Index: 11, Type: REG_DWORD"
"14:34:24.0064282","EXCEL.EXE","7364","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows Defender","SUCCESS","Index: 12, Type: REG_SZ"
"14:34:24.0064597","EXCEL.EXE","7364","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows Defender","SUCCESS","Index: 12, Type: REG_SZ"
"14:34:24.0064893","EXCEL.EXE","7364","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows Defender","SUCCESS","Index: 13, Type: REG_DWORD"
"14:34:24.0065236","EXCEL.EXE","7364","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows Defender","SUCCESS","Index: 13, Type: REG_DWORD"
"14:34:24.0065525","EXCEL.EXE","7364","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows Defender","NO MORE ENTRIES","Index: 14, Length: 64"
"14:34:24.0066093","EXCEL.EXE","7364","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows Defender","SUCCESS",""
"14:34:37.7594397","EXCEL.EXE","7364","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"14:34:37.7594516","EXCEL.EXE","7364","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"14:34:37.7594789","EXCEL.EXE","7364","RegOpenKey","HKCU\Software\Classes\CLSID\{00000323-0000-0000-C000-000000000046}","NAME NOT FOUND","Desired Access: Read"
"14:34:37.7595050","EXCEL.EXE","7364","RegOpenKey","HKLM\SOFTWARE\Microsoft\Office\ClickToRun\Registry\Machine\Software\Classes\CLSID\{00000323-0000-0000-C000-000000000046}","NAME NOT FOUND","Desired Access: Read"
"14:34:37.7595196","EXCEL.EXE","7364","RegOpenKey","HKCR\CLSID\{00000323-0000-0000-C000-000000000046}","NAME NOT FOUND","Desired Access: Read"
"14:34:37.7595380","EXCEL.EXE","7364","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"14:34:37.7595562","EXCEL.EXE","7364","RegOpenKey","HKCU\Software\Classes\WOW6432Node\CLSID\{00000323-0000-0000-C000-000000000046}","NAME NOT FOUND","Desired Access: Read"
"14:34:37.7595774","EXCEL.EXE","7364","RegOpenKey","HKLM\SOFTWARE\Microsoft\Office\ClickToRun\Registry\Machine\Software\Classes\WOW6432Node\CLSID\{00000323-0000-0000-C000-000000000046}","NAME NOT FOUND","Desired Access: Read"
"14:34:37.7595885","EXCEL.EXE","7364","RegOpenKey","HKCR\WOW6432Node\CLSID\{00000323-0000-0000-C000-000000000046}","NAME NOT FOUND","Desired Access: Read"
"14:34:37.7602076","EXCEL.EXE","7364","RegOpenKey","HKCU\Software\Classes","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"14:34:37.7602422","EXCEL.EXE","7364","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"14:34:37.7602527","EXCEL.EXE","7364","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"14:34:37.7602709","EXCEL.EXE","7364","RegOpenKey","HKCU\Software\Classes\Interface\{2AD63A67-F12F-4BD7-B1BF-6213290A552A}\ProxyStubClsid32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"14:34:37.7602941","EXCEL.EXE","7364","RegOpenKey","HKLM\SOFTWARE\Microsoft\Office\ClickToRun\Registry\Machine\Software\Classes\Interface\{2AD63A67-F12F-4BD7-B1BF-6213290A552A}\ProxyStubClsid32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"14:34:37.7603088","EXCEL.EXE","7364","RegOpenKey","HKCR\Interface\{2AD63A67-F12F-4BD7-B1BF-6213290A552A}\ProxyStubClsid32","SUCCESS","Desired Access: Maximum Allowed, Granted Access: Read"
"14:34:37.7603358","EXCEL.EXE","7364","RegCloseKey","HKCU\Software\Classes","SUCCESS",""
"14:34:37.7603482","EXCEL.EXE","7364","RegQueryKey","HKCR\Interface\{2ad63a67-f12f-4bd7-b1bf-6213290a552a}\ProxyStubClsid32","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"14:34:37.7603619","EXCEL.EXE","7364","RegOpenKey","HKCU\Software\Classes\Interface\{2AD63A67-F12F-4BD7-B1BF-6213290A552A}\ProxyStubClsid32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"14:34:37.7603744","EXCEL.EXE","7364","RegQueryValue","HKCR\Interface\{2ad63a67-f12f-4bd7-b1bf-6213290a552a}\ProxyStubClsid32\(Default)","SUCCESS","Type: REG_SZ, Length: 78, Data: {00020424-0000-0000-C000-000000000046}"
"14:34:37.7603887","EXCEL.EXE","7364","RegCloseKey","HKCR\Interface\{2ad63a67-f12f-4bd7-b1bf-6213290a552a}\ProxyStubClsid32","SUCCESS",""
"14:34:37.7604547","EXCEL.EXE","7364","RegOpenKey","HKCU\Software\Classes","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"14:34:37.7604778","EXCEL.EXE","7364","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"14:34:37.7604864","EXCEL.EXE","7364","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"14:34:37.7605015","EXCEL.EXE","7364","RegOpenKey","HKCU\Software\Classes\Interface\{2AD63A67-F12F-4BD7-B1BF-6213290A552A}\ProxyStubClsid32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"14:34:37.7605223","EXCEL.EXE","7364","RegOpenKey","HKLM\SOFTWARE\Microsoft\Office\ClickToRun\Registry\Machine\Software\Classes\Interface\{2AD63A67-F12F-4BD7-B1BF-6213290A552A}\ProxyStubClsid32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"14:34:37.7605344","EXCEL.EXE","7364","RegOpenKey","HKCR\Interface\{2AD63A67-F12F-4BD7-B1BF-6213290A552A}\ProxyStubClsid32","SUCCESS","Desired Access: Maximum Allowed, Granted Access: Read"
"14:34:37.7605544","EXCEL.EXE","7364","RegCloseKey","HKCU\Software\Classes","SUCCESS",""
"14:34:37.7605649","EXCEL.EXE","7364","RegQueryKey","HKCR\Interface\{2ad63a67-f12f-4bd7-b1bf-6213290a552a}\ProxyStubClsid32","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"14:34:37.7605775","EXCEL.EXE","7364","RegOpenKey","HKCU\Software\Classes\Interface\{2AD63A67-F12F-4BD7-B1BF-6213290A552A}\ProxyStubClsid32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"14:34:37.7605883","EXCEL.EXE","7364","RegQueryValue","HKCR\Interface\{2ad63a67-f12f-4bd7-b1bf-6213290a552a}\ProxyStubClsid32\(Default)","SUCCESS","Type: REG_SZ, Length: 78, Data: {00020424-0000-0000-C000-000000000046}"
"14:34:37.7605995","EXCEL.EXE","7364","RegCloseKey","HKCR\Interface\{2ad63a67-f12f-4bd7-b1bf-6213290a552a}\ProxyStubClsid32","SUCCESS",""
"14:34:37.7607086","EXCEL.EXE","7364","RegOpenKey","HKCU\Software\Classes","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"14:34:37.7607248","EXCEL.EXE","7364","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"14:34:37.7607313","EXCEL.EXE","7364","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"14:34:37.7607437","EXCEL.EXE","7364","RegOpenKey","HKCU\Software\Classes\Interface\{2AD63A67-F12F-4BD7-B1BF-6213290A552A}\Forward","NAME NOT FOUND","Desired Access: Maximum Allowed"
"14:34:37.7607600","EXCEL.EXE","7364","RegOpenKey","HKLM\SOFTWARE\Microsoft\Office\ClickToRun\Registry\Machine\Software\Classes\Interface\{2AD63A67-F12F-4BD7-B1BF-6213290A552A}\Forward","NAME NOT FOUND","Desired Access: Maximum Allowed"
"14:34:37.7607709","EXCEL.EXE","7364","RegOpenKey","HKCR\Interface\{2AD63A67-F12F-4BD7-B1BF-6213290A552A}\Forward","NAME NOT FOUND","Desired Access: Maximum Allowed"
"14:34:37.7607836","EXCEL.EXE","7364","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"14:34:37.7608015","EXCEL.EXE","7364","RegOpenKey","HKCU\Software\Classes\WOW6432Node\Interface\{2AD63A67-F12F-4BD7-B1BF-6213290A552A}\Forward","NAME NOT FOUND","Desired Access: Maximum Allowed"
"14:34:37.7608218","EXCEL.EXE","7364","RegOpenKey","HKLM\SOFTWARE\Microsoft\Office\ClickToRun\Registry\Machine\Software\Classes\WOW6432Node\Interface\{2AD63A67-F12F-4BD7-B1BF-6213290A552A}\Forward","NAME NOT FOUND","Desired Access: Maximum Allowed"
"14:34:37.7608331","EXCEL.EXE","7364","RegOpenKey","HKCR\WOW6432Node\Interface\{2AD63A67-F12F-4BD7-B1BF-6213290A552A}\Forward","NAME NOT FOUND","Desired Access: Maximum Allowed"
"14:34:37.7608474","EXCEL.EXE","7364","RegCloseKey","HKCU\Software\Classes","SUCCESS",""
